employee_id,full_name,gender,birth_date,hire_date,termination_date,employment_status_current,dept_code,job_code,band,position_code,is_manager,manager_employee_id,location_code,job_group_code,case_study_tag
E000188,Trần Thành Hải,M,2001-09-08,2017-03-01,,Active,01CN000041,MK061C,Band 2,1CN00406,0,E000899,HNO17,ARM,
E000189,Dương Quý cô Lâm,F,2002-02-02,2018-10-01,,Active,01CN000067,AA052C,K,1CN01242,0,E001713,HCM19,BO,
E000190,Dương Ngọc,F,1985-03-01,2020-02-01,2022-03-01,Terminated,01CN000008,MK034S,Band 3,1CN00327,0,E001375,HCM29,ARM,
E000191,Phạm Nhật,F,1971-08-01,2015-05-01,,Active,01CN000061,MJ044S,Band 3,1CN00788,0,E001829,HCM29,RM,
E000192,Vũ Thành,F,1983-07-27,2016-02-01,,Active,01CN000070,MJ010S,Band 4,1CN00055,0,E001812,BNI01,BO,
E000193,Phạm Phương,F,1976-03-28,2016-09-01,,Active,01CN000057,M00391,Band 4,1CN00408,0,E000329,HSC01,BO,
E000194,Bùi Mai,F,1987-08-15,2020-01-01,,Active,01CN000085,MJ011M,Band 5,1CN00191,1,E000195,HNO44,TL,
E000195,Dương Yến,F,2000-03-16,2020-04-01,2021-10-01,Terminated,01CN000085,BA013M,Band 6,1CN00486,1,E001561,HNO44,HH,
E000196,Trần Quý ông Nam,M,1992-08-17,2018-03-01,,Active,01CN000039,M00165,Band 4,1CN00685,0,E001025,HSC01,BO,
E000197,Phạm Lâm Hữu,M,1993-09-07,2017-11-01,,Active,01CN000060,MJ010S,Band 4,1CN00410,0,E000959,HCM32,BO,
E000198,Dương Hải Phú,M,1998-04-19,2016-09-01,2023-06-01,Terminated,01CN000077,M00394,Band 7,1CN00330,1,E000319,HSC01,BO,
E000199,Đặng Kim Tấn,M,1990-08-23,2018-09-01,2025-04-01,Terminated,01CN000054,MJ163S,Band 4,1CN00760,0,E001757,HNO01,RM,
E000200,Vũ Khoa,M,1999-10-06,2019-03-01,2023-11-01,Terminated,01CN000073,M00107,Band 4,1CN01191,0,E001544,HNO34,RM,
E000201,Đặng Tú Hoàng,M,2000-01-11,2018-03-01,,Active,01CN000083,M00109,Band 3,1CN00509,0,E001726,HCM12,RM,
E000202,Mai Yến,F,2001-03-16,2019-02-01,,Active,01CN000067,MJ008C,Band 2,1CN00415,0,E000620,HCM19,BO,
E000203,Dương Trung Hoàng,M,1989-11-21,2020-10-01,,Active,01CN000068,MJ163S,Band 4,1CN00237,0,E000314,HSC01,RM,
E000204,Trần Nhật Thế,M,1998-10-15,2018-09-01,2025-02-01,Terminated,01CN000068,MK092C,Band 2,1CN01159,0,E000314,HSC01,ARM,
E000205,Phạm Hạnh,F,1999-12-08,2020-04-01,,Active,01CN000061,MJ029S,Band 4,1CN01011,0,E001701,HCM29,RM,
E000206,Nguyễn Hạnh,F,1993-02-26,2019-08-01,2021-07-01,Terminated,01CN000080,MJ029S,Band 4,1CN01032,0,E001610,HNO02,RM,
E000207,Nguyễn Hạnh,F,1997-01-15,2018-11-01,,Active,01CN000080,MJ008C,Band 2,1CN00569,0,E000879,HNO02,BO,
E000208,Vũ Tùng,M,1997-05-24,2019-08-01,2021-09-01,Terminated,01CN000080,MJ029S,Band 4,1CN01032,0,E000879,HNO02,RM,
E000209,Dương Hải,F,1976-04-08,2020-01-01,2022-01-01,Terminated,01CN000060,MJ029S,Band 4,1CN00902,0,E000824,HCM32,RM,
E000210,Nguyễn Ánh,F,1983-09-23,2019-03-01,,Active,01CN000042,MK092C,Band 2,1CN00429,0,E000418,HNO01,ARM,
E000211,Dương Quý cô Nhật,F,1996-07-07,2020-09-01,2024-10-01,Terminated,01CN000069,MJ028S,Band 3,1CN01381,0,E000802,HCM41,BO,
E000212,Vũ An,F,1977-12-25,2020-10-01,,Active,01CN000060,M00107,Band 4,1CN00359,0,E001653,HCM32,RM,
E000213,Trần Ánh,F,2000-10-06,2020-12-01,2023-02-01,Terminated,01CN000078,MK006E,Band 5,1CN00471,0,E001445,HSC01,BO,
E000214,Hoàng Quý ông Vũ,M,1993-11-02,2014-03-01,2025-08-01,Terminated,01CN000042,MK091S,Band 3,1CN01186,0,E000122,HNO01,ARM,
E000215,Lê Lan,F,2002-05-21,2020-06-01,,Active,01CN000037,MJ010S,Band 4,1CN00531,0,E001677,HCM01,BO,
E000216,Trần Lâm,F,1971-12-07,2009-12-01,,Active,01CN000062,AA052C,K,1CN00218,0,E001672,HNO17,BO,
E000217,Mai Vi,F,1986-10-24,2019-10-01,,Active,01CN000002,M00110,Band 2,1CN00202,0,E000871,HCM48,RM,
E000218,Vũ Quý ông Bảo,M,1983-05-06,2018-06-01,,Active,01CN000041,BA013M,Band 6,1CN00209,1,E000514,HNO17,HH,
E000219,Hoàng Duyên,F,1990-01-05,2014-10-01,2025-05-01,Terminated,01CN000064,MH034M,Band 6,1CN00851,1,E000163,HSC01,BO,
E000220,Trần Duyên,F,1976-08-16,2019-11-01,,Active,01CN000070,MJ011S,Band 4,1CN01272,0,E000250,BNI01,BO,
E000221,Phạm Hải,F,1971-09-05,2020-11-01,,Active,01CN000078,MK045S,Band 3,1CN00861,0,E001445,HSC01,BO,
E000222,Lê Hải Quang,M,1995-03-21,2020-07-01,,Active,01QT000005,FC012M,Band 5,1QT00138,1,E001360,HSC01,BO,
E000223,Mai Bảo,F,1985-10-16,2020-12-01,,Active,01CN000057,M00393,Band 2,1CN01078,0,E000303,HSC01,BO,
E000224,Nguyễn Lan,F,1992-10-18,2018-12-01,,Active,01CN000006,MK015S,Band 3,1CN00998,0,E000495,HNO52,ARM,
E000225,Dương Quý ông Trọng,M,1996-03-28,2015-07-01,,Active,01CN000001,M00107,Band 4,1CN01076,0,E000443,HNO63,RM,
E000226,Vũ Lâm,F,1979-09-22,2019-12-01,2025-01-01,Terminated,01CN000025,MM008C,Band 3,1CN01276,0,E000616,HSC01,BO,
E000227,Phạm Quý cô Hà,F,1974-03-07,2019-12-01,,Active,01QT000009,FC007M,Band 6,1QT00052,1,E000076,HSC01,BO,
E000228,Trần Kim,F,1995-07-13,2016-09-01,2024-12-01,Terminated,01CN000048,MJ161E,Band 5,1CN01244,0,E000682,HCM01,RM,
E000229,Lê Hoàng Đức,M,1993-07-02,2008-07-01,,Active,01CN000053,MK019E,Band 5,1CN00258,0,E000619,HCM01,BO,
E000230,Lê Hưng,M,1983-12-11,2017-10-01,2023-12-01,Terminated,01CN000040,MJ043S,Band 4,1CN00878,0,E000595,HCM17,RM,
E000231,Dương Khoa Thế,M,1974-01-21,2020-04-01,,Active,01CN000033,AA052C,K,1CN00745,0,E001309,HNO01,BO,
E000232,Vũ Bảo,M,1982-04-11,2014-12-01,,Active,01CN000057,MJ017E,Band 4,1CN00456,0,E000866,HCM01,RM,
E000233,Mai Minh,M,1978-07-16,2019-04-01,,Active,01CN000073,AA052C,K,1CN01204,0,E000279,HNO34,BO,
E000234,Hoàng Quý cô Hương,F,2002-07-14,2017-06-01,,Active,01CN000065,MJ162E,Band 5,1CN00369,0,E000090,HCM01,RM,
E000235,Đặng Huy,M,1974-04-06,2010-03-01,2022-02-01,Terminated,01CN000010,M00107,Band 4,1CN00621,0,E001828,TDU01,RM,
E000236,Phạm An Quang,M,2001-06-24,2020-07-01,,Active,01CN000037,M00108,Band 4,1CN01194,0,E001677,HCM01,RM,
E000237,Hoàng Anh,M,2001-11-02,2018-12-01,,Active,01CN000079,MJ044S,Band 3,1CN00186,0,E000055,BDU01,RM,
E000238,Dương Phúc,M,2000-04-08,2020-07-01,2023-01-01,Terminated,01QT000005,FC024S,Band 3,1QT00025,0,E000370,HSC01,BO,
E000239,Hoàng Lan,F,1975-06-15,2017-11-01,,Active,01CN000003,MJ011M,Band 4,1CN00345,0,E000930,DAN03,TL,
E000240,Dương Quý ông Vũ,M,1972-04-25,2017-06-01,2022-07-01,Terminated,01CN000037,MJ043S,Band 4,1CN00950,0,E000962,HCM01,RM,
E000241,Đặng Quý cô Thành,F,1983-03-18,2014-03-01,2021-02-01,Terminated,01CN000003,M00109,Band 3,1CN00349,0,E000935,DAN03,RM,
E000242,Đặng Phúc,M,1982-10-09,2019-08-01,2025-01-01,Terminated,01CN000028,MK019E,Band 5,1CN00240,0,E000751,HNO01,BO,
E000243,Bùi Quý ông Khoa,M,1976-01-12,2019-12-01,2025-06-01,Terminated,01CN000008,MK034S,Band 3,1CN00327,0,E001550,HCM29,ARM,
E000244,Trần Chi,F,1984-12-28,2019-04-01,,Active,01CN000010,M00110,Band 2,1CN01368,0,E000559,TDU01,RM,
E000245,Trần Thành,F,1984-10-12,2018-10-01,,Active,01QT000003,FC032M,Band 7,1QT00060,1,E001499,HSC01,BO,
E000246,Dương Tùng,M,1999-07-24,2015-09-01,,Active,01CN000039,M00165,Band 4,1CN00685,0,E001025,HSC01,BO,
E000247,Mai Mai,F,1974-02-03,2020-12-01,2023-02-01,Terminated,01CN000022,MJ044S,Band 3,1CN00404,0,E001616,CTH01,RM,
E000248,Dương Khoa Mai Bảo,M,1990-04-28,2018-10-01,,Active,01CN000057,MJ014M,Band 6,1CN00119,1,E001193,HCM01,TL,
E000249,Vũ Trung,M,2000-06-03,2019-01-01,,Active,01CN000041,AA052C,K,1CN01116,0,E000727,HNO17,BO,
E000250,Dương Khoa Mai,M,1997-11-16,2019-05-01,,Active,01CN000070,M00107,Band 4,1CN00305,1,E000624,BNI01,RM,
E000251,Hoàng Ngọc,F,1971-09-25,2019-08-01,,Active,01CN000080,MJ008C,Band 2,1CN00569,0,E001610,HNO02,BO,
E000252,Lê Nhật,F,1989-03-17,2013-08-01,,Active,01CN000040,M00110,Band 2,1CN00573,0,E001676,HCM17,RM,
E000253,Bùi Phương,F,2003-07-06,2015-08-01,,Active,01CN000057,MJ016E,Band 5,1CN01232,0,E001023,HNO01,RM,
E000254,Trần Mai,F,1990-05-12,2016-03-01,2023-12-01,Terminated,01CN000085,MJ029S,Band 4,1CN01189,0,E000194,HNO44,RM,
E000255,Lê Dương,F,1977-02-22,2020-04-01,,Active,01CN000003,MK015S,Band 3,1CN00323,0,E000930,DAN03,ARM,
E000256,Vũ Vân,F,1985-05-08,2018-05-01,2022-06-01,Terminated,01CN000057,MJ017E,Band 4,1CN00726,0,E000098,HNO01,RM,
E000257,Phạm Quý cô Chi,F,1975-01-06,2017-07-01,,Active,01QT000002,FC027M,Band 6,1QT00041,1,E001775,HSC01,BO,
E000258,Phạm Hồng,F,1980-07-07,2019-02-01,,Active,01CN000058,MJ012M,Band 8,1CN00683,1,E000079,HSC01,BO,
E000259,Bùi Vũ Đức,M,2000-07-15,2018-05-01,,Active,01CN000068,MK091S,Band 3,1CN00666,0,E001317,HSC01,ARM,
E000260,Nguyễn Phương Đức,M,1970-04-03,2020-10-01,2025-10-01,Terminated,01CN000069,M00109,Band 3,1CN00888,0,E000668,HCM41,RM,
E000261,Hoàng Nhật Thế,M,1990-08-03,2017-11-01,,Active,01CN000044,M00107,Band 4,1CN00331,0,E000289,QNI01,RM,
E000262,Mai Chi,F,1975-11-11,2013-01-01,2023-06-01,Terminated,01CN000054,MJ162E,Band 5,1CN00029,0,E001757,HNO01,RM,
E000263,Mai Linh,F,1985-01-14,2016-07-01,,Active,01CN000061,BA013M,Band 5,1CN00277,1,E001673,HCM29,HH,
E000264,Phạm Quý ông Dũng,M,1999-09-10,2016-06-01,2025-03-01,Terminated,01QT000010,FC003M,Band 5,1QT00056,1,E000915,HSC01,BO,
E000265,Bùi Khoa,F,1970-08-07,2018-08-01,,Active,01CN000070,MJ028S,Band 3,1CN00037,0,E000664,BNI01,BO,
E000266,Đặng Huy Thị,M,1987-01-14,2020-09-01,,Active,01CN000040,MJ043S,Band 4,1CN00878,0,E000595,HCM17,RM,
E000267,Lê Quý ông Thành,M,1982-07-10,2013-03-01,,Active,01QT000010,FC004S,Band 3,1QT00149,0,E001305,HSC01,BO,
E000268,Mai Lan,F,1973-11-24,2016-06-01,,Active,01CN000034,MJ011S,Band 4,1CN00317,0,E000307,HNO11,BO,
E000269,Trần Hà Mai,M,1973-05-26,2018-10-01,2021-09-01,Terminated,01CN000076,M00109,Band 3,1CN00302,0,E000628,HCM04,RM,
E000270,Lê Yến,F,1985-09-07,2020-06-01,,Active,01CN000074,MJ029S,Band 4,1CN00151,0,E001103,HCM40,RM,
E000271,Dương Vũ,M,1991-01-10,2018-03-01,,Active,01CN000010,MJ011S,Band 4,1CN00565,0,E000559,TDU01,BO,
E000272,Trần Thành Hữu,M,1996-01-20,2020-02-01,,Active,01CN000071,MK092C,Band 2,1CN01343,0,E001720,HNO01,ARM,
E000273,Đặng Hải Hữu,M,1976-03-25,2020-10-01,,Active,01CN000041,MJ011M,Band 4,1CN00134,0,E000514,HNO17,TL,
E000274,Trần Duyên,F,1975-09-10,2016-12-01,2025-05-01,Terminated,01CN000002,M00109,Band 3,1CN00109,0,E001684,HCM48,RM,
E000275,Vũ Hải,F,1991-01-18,2009-01-01,2024-04-01,Terminated,01QT000018,MM008C,Band 3,1QT00034,0,E000344,HSC01,BO,
E000276,Trần Vũ Bảo,M,1973-02-27,2013-11-01,,Active,01CN000028,MK085S,Band 4,1CN00955,0,E000401,HNO01,BO,
E000277,Lê Chi,F,1980-04-12,2020-08-01,,Active,01CN000054,MK090S,Band 4,1CN01188,0,E001757,HNO01,ARM,
E000278,Đặng An,F,1984-07-28,2017-01-01,2023-07-01,Terminated,01CN000079,MJ043S,Band 4,1CN00283,0,E000669,BDU01,RM,
E000279,Đặng Thảo,F,1990-11-06,2020-06-01,,Active,01CN000073,BA015M,Band 6,1CN00604,1,E001544,HNO34,HH,
E000280,Phạm Kim Trí,M,1971-10-15,2019-02-01,2023-01-01,Terminated,01CN000070,MJ011S,Band 4,1CN01272,0,E001812,BNI01,BO,
E000281,Lê Lan,F,1971-11-28,2019-08-01,,Active,01CN000010,MJ010S,Band 4,1CN00500,0,E000101,TDU01,BO,
E000282,Bùi Duyên,F,1971-10-11,2020-02-01,2021-06-01,Terminated,01CN000078,AA052C,K,1CN00591,0,E001733,HSC01,BO,
E000283,Phạm Châu Trí,M,1977-08-20,2014-04-01,,Active,01QT000013,FA010S,Band 4,1QT00076,0,E001101,HSC01,BO,
E000284,Vũ Chi,F,1987-05-28,2016-04-01,2024-05-01,Terminated,01CN000033,MJ029S,Band 4,1CN00585,0,E001658,HNO01,RM,
E000285,Vũ Bảo,M,1976-05-10,2018-01-01,,Active,01CN000023,MJ011S,Band 4,1CN01192,0,E001284,DAN01,BO,
E000286,Dương Hà,F,1979-10-03,2018-07-01,,Active,01CN000015,MK001C,Band 2,1CN00188,0,E001464,HSC01,BO,
E000287,Bùi Khoa Thế,M,1981-08-20,2018-03-01,,Active,01CN000068,MK090S,Band 4,1CN00652,0,E000478,HSC01,ARM,
E000288,Phạm Nhật Thế,M,1983-12-19,2020-11-01,2021-11-01,Terminated,01QT000005,FC014S,Band 3,1QT00007,0,E000541,HSC01,BO,
E000289,Phạm Quý ông Tú,M,1982-01-19,2017-01-01,,Active,01CN000044,BA013M,Band 6,1CN01243,1,E001078,QNI01,HH,
E000290,Vũ Duyên,F,1992-12-13,2018-05-01,,Active,01CN000010,M00108,Band 4,1CN00943,0,E000732,TDU01,RM,
E000291,Bùi Hải,F,1993-07-26,2018-12-01,,Active,01QT000007,FC007C,Band 2,1QT00131,0,E000583,HSC01,BO,
E000292,Nguyễn Khoa,F,1986-08-01,2019-09-01,,Active,01CN000070,MJ044S,Band 3,1CN00889,0,E000624,BNI01,RM,
E000293,Hoàng Quang,M,1999-10-15,2020-04-01,,Active,01CN000017,MJ163S,Band 4,1CN00142,0,E000551,HNO01,RM,
E000294,Hoàng Lâm Hoàng,M,1974-09-13,2018-02-01,,Active,01CN000053,MK091S,Band 3,1CN00779,0,E000619,HCM01,ARM,
E000295,Trần Hải,F,1995-03-10,2019-08-01,2022-04-01,Terminated,01CN000020,M00109,Band 3,1CN00527,0,E000058,HPH01,RM,
E000296,Dương Khoa,M,1996-05-18,2009-02-01,2021-03-01,Terminated,01CN000062,MK027C,Band 2,1CN01024,0,E001871,HNO17,ARM,
E000297,Đặng Nhiên,M,1972-07-05,2020-02-01,2023-04-01,Terminated,01CN000027,MK015S,Band 3,1CN01239,0,E001357,HPH07,ARM,
E000298,Đặng Vũ Thế,M,1995-06-25,2019-11-01,,Active,01CN000070,MJ010S,Band 4,1CN00055,0,E000624,BNI01,BO,
E000299,Lê Trung,M,1981-01-28,2020-09-01,2021-09-01,Terminated,01CN000061,MJ008C,Band 2,1CN00732,0,E001424,HCM29,BO,
E000300,Vũ Bảo,F,1983-07-11,2016-08-01,2021-10-01,Terminated,01QT000005,FC012M,Band 5,1QT00138,1,E001005,HSC01,BO,
E000301,Đặng Yến,F,1994-07-22,2020-03-01,,Active,01CN000057,MK001T,Band 4,1CN01061,1,E001541,HCM01,ARM,
E000302,Trần Chi,F,2003-11-13,2010-04-01,2021-03-01,Terminated,01CN000040,MJ043S,Band 4,1CN00878,0,E000595,HCM17,RM,
E000303,Bùi Lâm,F,2001-09-05,2018-05-01,,Active,01CN000057,MJ014M,Band 6,1CN00553,1,E001557,HNO01,TL,
E000304,Nguyễn Hà Hữu,M,1998-08-25,2019-01-01,,Active,01CN000069,M00109,Band 3,1CN00412,0,E001693,HCM41,RM,
E000305,Đặng Nhật,F,1985-11-20,2020-09-01,,Active,01CN000031,MJ008C,Band 2,1CN01286,0,E001578,BRV04,BO,
E000306,Đặng Khoa Hữu,M,1972-01-17,2019-03-01,2023-11-01,Terminated,01CN000008,MJ030S,Band 4,1CN01095,0,E000073,HCM29,RM,
E000307,Dương Quang,M,1993-05-11,2016-11-01,,Active,01CN000034,BA013M,Band 6,1CN00454,1,E000322,HNO11,HH,
E000308,Mai Trọng,M,1975-03-14,2018-04-01,2022-01-01,Terminated,01CN000076,M00110,Band 2,1CN01112,0,E001323,HCM04,RM,
E000309,Trần Hải,F,1993-06-17,2020-08-01,,Active,01CN000024,M00109,Band 3,1CN01026,0,E000791,HNO49,RM,
E000310,Trần Huy,M,1973-02-16,2014-07-01,,Active,01CN000071,MJ162E,Band 5,1CN00267,0,E001720,HNO01,RM,
E000311,Nguyễn An,F,2000-02-14,2020-08-01,2022-02-01,Terminated,01CN000079,MK015S,Band 3,1CN00373,0,E000055,BDU01,ARM,
E000312,Trần Nhật Đức,M,1981-02-15,2017-10-01,,Active,01CN000027,M00110,Band 2,1CN01274,0,E001357,HPH07,RM,
E000313,Bùi Tùng Trí,M,1971-03-11,2018-12-01,,Active,01CN000028,MK019E,Band 5,1CN00240,0,E000751,HNO01,BO,
E000314,Bùi Tùng,M,1983-12-19,2019-12-01,,Active,01CN000068,MJ026M,Band 6,1CN01000,1,E001317,HSC01,TL,
E000315,Dương Huy Đức,M,2001-04-13,2019-10-01,2024-01-01,Terminated,01CN000013,MH032M,Band 6,1CN00842,1,E001062,HSC01,BO,
E000316,Đặng Ngọc,F,1990-10-28,2013-09-01,2023-05-01,Terminated,01CN000065,MJ161E,Band 5,1CN00748,0,E001717,HCM01,RM,
E000317,Phạm Bảo Mai,M,1974-06-17,2017-12-01,,Active,01CN000067,MJ008C,Band 2,1CN00415,0,E000473,HCM19,BO,
E000318,Mai Hà Phú,M,1996-06-19,2018-10-01,2021-04-01,Terminated,01CN000001,MJ011M,Band 5,1CN00533,1,E000186,HNO63,TL,
E000319,Vũ An Hữu,M,1984-03-05,2020-11-01,,Active,01CN000077,M00394,Band 7,1CN00330,1,E000198,HSC01,BO,
E000320,Trần Tú Mai,M,1994-04-23,2013-11-01,,Active,01CN000085,MJ029S,Band 4,1CN01189,0,E001118,HNO44,RM,
E000321,Hoàng Hải,F,1981-06-22,2011-03-01,,Active,01CN000071,MK090S,Band 4,1CN00918,0,E001720,HNO01,ARM,
E000322,Đặng Hưng,M,1985-01-15,2015-06-01,,Active,01CN000034,BA013M,Band 6,1CN00454,1,E000307,HNO11,HH,
E000323,Trần Hoàng Hoàng,M,1984-08-15,2019-06-01,,Active,01CN000009,MJ161E,Band 5,1CN00964,0,E000539,HCM01,RM,
E000324,Phạm Nhiên Hoàng,M,1980-03-21,2020-04-01,,Active,01CN000086,MJ004S,Band 3,1CN00384,0,E000733,HSC01,BO,
E000325,Vũ Bảo Văn,M,1976-10-10,2020-07-01,2023-10-01,Terminated,01CN000057,M00392,Band 3,1CN00590,0,E000866,HSC01,BO,
E000326,Mai Bảo,F,1979-01-22,2019-12-01,,Active,01CN000085,MK061C,Band 2,1CN01037,0,E001561,HNO44,ARM,
E000327,Nguyễn Bảo Đức,M,1975-10-25,2019-01-01,2024-07-01,Terminated,01CN000006,MJ043S,Band 4,1CN00644,0,E000971,HNO52,RM,
E000328,Đặng An,F,2001-07-10,2019-12-01,,Active,01CN000001,MJ011S,Band 4,1CN01308,0,E000167,HNO63,BO,
E000329,Nguyễn Nhiên Tấn,M,1985-12-28,2018-03-01,,Active,01CN000057,MJ014M,Band 6,1CN00553,1,E001389,HNO01,TL,
E000330,Nguyễn Hạnh,F,2003-12-20,2019-10-01,2021-07-01,Terminated,01CN000076,AA052C,K,1CN01269,0,E001323,HCM04,BO,
E000331,Trần Huy Đức,M,1986-12-12,2018-06-01,,Active,01CN000074,BA013M,Band 5,1CN01251,1,E001103,HCM40,HH,
E000332,Đặng Quý cô Vi,F,1980-04-07,2019-10-01,2022-10-01,Terminated,01CN000027,MJ044S,Band 3,1CN00039,0,E001029,HPH07,RM,
E000333,Mai Chi,F,1985-12-02,2018-03-01,,Active,01CN000068,MK090S,Band 4,1CN00427,0,E000314,HSC01,ARM,
E000334,Nguyễn Khoa,F,1995-09-10,2016-06-01,,Active,01CN000009,MJ163S,Band 4,1CN00232,0,E001256,HCM01,RM,
E000335,Nguyễn Nhật Văn,M,1982-05-10,2017-01-01,,Active,01CN000057,MJ016E,Band 5,1CN01068,0,E001255,HCM01,RM,
E000336,Trần Quý cô Hồng,F,1981-01-14,2017-12-01,2024-10-01,Terminated,01CN000023,MK061C,Band 2,1CN01214,0,E001284,DAN01,ARM,
E000337,Trần Quý cô Hương,F,2003-08-08,2013-08-01,2025-07-01,Terminated,01CN000003,MJ043S,Band 4,1CN00093,0,E001769,DAN03,RM,
E000338,Trần Khoa Trí,M,1970-06-21,2019-07-01,2021-08-01,Terminated,01QT000016,FA040C,Band 2,1QT00054,0,E000885,HSC01,BO,
E000339,Bùi Tấn,M,1973-01-15,2015-06-01,2023-09-01,Terminated,01CN000074,MJ008C,Band 2,1CN01216,0,E001103,HCM40,BO,
E000340,Trần Nhật Bảo,M,1976-11-18,2020-04-01,,Active,01CN000069,MJ008C,Band 2,1CN00893,0,E001693,HCM41,BO,
E000341,Mai Ánh,F,1970-08-24,2020-04-01,,Active,01CN000032,MJ162E,Band 5,1CN00727,0,,HNO01,RM,
E000342,Phạm Huy Mai,M,1970-09-18,2019-09-01,,Active,01CN000041,MK061C,Band 2,1CN00406,0,E000514,HNO17,ARM,
E000343,Dương Ánh,F,2000-05-22,2018-04-01,2022-10-01,Terminated,01CN000033,MK061C,Band 2,1CN00543,0,E000069,HNO01,ARM,
E000344,Đặng Quý ông Tú,M,1986-08-10,2019-12-01,2022-02-01,Terminated,01QT000018,FE001D,Band 9,1QT00045,1,E000929,HSC01,BO,
E000345,Đặng Anh,M,1980-12-27,2017-02-01,2021-04-01,Terminated,01CN000074,BA013M,Band 5,1CN01251,1,E000331,HCM40,HH,
E000346,Trần Châu Quang,M,2000-04-25,2020-10-01,,Active,01QT000017,FC048M,Band 5,1QT00167,1,E000444,HSC01,BO,
E000347,Bùi Hương,F,1972-09-16,2013-07-01,,Active,01CN000034,BA013M,Band 6,1CN00454,1,E000322,HNO11,HH,
E000348,Đặng Yến,F,2003-05-10,2020-10-01,,Active,01CN000072,MJ008C,Band 2,1CN00289,0,,HNO65,BO,
E000349,Nguyễn Phương,F,1975-05-11,2020-10-01,,Active,01CN000071,MK091S,Band 3,1CN00669,0,E001720,QNI07,ARM,
E000350,Đặng Kim,F,1975-04-23,2019-06-01,2021-09-01,Terminated,01QT000007,FC007C,Band 2,1QT00131,0,E000583,HSC01,BO,
E000351,Hoàng Khoa,M,1993-11-10,2016-11-01,2023-03-01,Terminated,01CN000020,MJ044S,Band 3,1CN00001,0,E000674,HPH01,RM,
E000352,Hoàng Hà,F,1974-12-22,2019-08-01,2024-11-01,Terminated,01CN000058,MJ035S,Band 3,1CN01175,0,E000079,HSC01,BO,
E000353,Dương Bảo,F,1990-06-04,2018-03-01,,Active,01CN000070,MJ029S,Band 4,1CN01050,0,E001812,BNI01,RM,
E000354,Mai Tú Phú,M,1973-12-23,2016-10-01,,Active,01CN000017,MK090S,Band 4,1CN01170,0,E001668,HNO01,ARM,
E000355,Hoàng Hạnh,F,2000-10-11,2020-12-01,2024-02-01,Terminated,01CN000065,MK092C,Band 2,1CN00558,0,E001717,HCM01,ARM,
E000356,Hoàng Huy Văn,M,1989-05-28,2009-07-01,,Active,01QT000013,FA010S,Band 4,1QT00076,0,E001101,HSC01,BO,
E000357,Vũ An Xuân,M,2002-09-09,2019-03-01,2025-05-01,Terminated,01CN000072,M00108,Band 4,1CN00695,0,,HNO65,RM,
E000358,Nguyễn Thành,F,1985-10-04,2017-04-01,2021-03-01,Terminated,01CN000027,M00110,Band 2,1CN01274,0,E001357,HPH07,RM,
E000359,Trần Hoàng Hữu,M,1995-01-01,2020-10-01,2022-07-01,Terminated,01CN000057,AA052C,K,1CN00335,0,E001557,HNO01,BO,
E000360,Nguyễn Nhật,F,2000-05-13,2015-06-01,,Active,01CN000034,MK061C,Band 2,1CN00907,0,E001777,HNO11,ARM,
E000361,Mai Yến,F,1990-03-15,2014-06-01,,Active,01CN000059,MJ043S,Band 4,1CN00262,0,E001613,BRV01,RM,
E000362,Dương Thành Bảo,M,1979-08-14,2010-06-01,2021-09-01,Terminated,01CN000080,M00107,Band 4,1CN01087,0,E000879,HNO02,RM,
E000363,Vũ Thành,F,2001-03-09,2020-05-01,,Active,01CN000037,M00107,Band 4,1CN00539,0,E000962,HCM01,RM,
E000364,Lê An,F,1981-01-13,2019-09-01,2022-02-01,Terminated,01CN000084,MK013M,Band 6,1CN00625,1,E001799,HSC01,BO,
E000365,Nguyễn Khoa,F,2002-09-26,2017-08-01,,Active,01CN000068,MJ162E,Band 5,1CN01029,0,E000314,HSC01,RM,
E000366,Dương Anh,M,2002-05-04,2020-07-01,,Active,01CN000062,MK034S,Band 3,1CN00198,0,E001012,HNO17,ARM,
E000367,Dương Quý cô Duyên,F,1981-03-27,2016-08-01,,Active,01CN000080,M00108,Band 4,1CN00763,0,E000879,HNO02,RM,
E000368,Mai Mai,F,1995-12-26,2017-04-01,,Active,01CN000028,MK019E,Band 5,1CN00240,0,E000401,HNO01,BO,
E000369,Bùi Quang,M,2000-11-24,2019-01-01,,Active,01CN000031,MJ028S,Band 3,1CN00791,0,E001533,BRV04,BO,
E000370,Hoàng Khoa,M,2000-04-19,2017-07-01,2025-11-01,Terminated,01QT000005,FC013M,Band 5,1QT00183,1,E000780,HSC01,BO,
E000371,Phạm Ngọc,F,1970-02-09,2014-03-01,,Active,01CN000068,MJ026M,Band 5,1CN01217,1,E000314,HSC01,TL,
E000372,Phạm Ngọc,F,1996-08-13,2020-11-01,2022-02-01,Terminated,01QT000023,FA027C,Band 2,1QT00111,0,E000621,HSC01,BO,
E000373,Vũ Bảo,F,1996-01-06,2019-05-01,2021-03-01,Terminated,01CN000069,MJ043S,Band 4,1CN00849,0,E000668,HCM41,RM,
E000374,Nguyễn Thành Đức,M,1980-03-25,2015-06-01,,Active,01CN000034,MJ008C,Band 2,1CN00217,0,E001777,HNO11,BO,
